"RED_IZO";"IČO";"Zřizovatel";"Území";"Kraj";"Okres/Obvod";"Správní úřad";"ORP";"ORP Název";"Plný název";"Zkrácený název";"Ulice";"Č. p.";"Č. or.";"Část obce";"PSČ";"Místo";"Kód RÚIAN";"Telefon";"Fax";"Email 1";"Email 2";"WWW";"Ředitel";"IZO";"Druh/Typ";"Název";"Škola - Ulice";"Škola - Č. p.";"Škola - Č. or.";"Škola - Část obce";"Škola - PSČ";"Škola - Místo";"Škola - Kód RÚIAN";"Kapacita";"Datum zahájení činnosti"
"600020916";"48135411";"7";"CZ0104";"Hlavní město Praha";"Praha 4";"B11000";"1100";"Hlavní město Praha";"Základní škola a Střední škola, Praha 4, Kupeckého 576";"Základní škola a Střední škola";"Kupeckého";"576";"17";"Háje";"14900";"Praha";"21819157";"272 916 650";"272 950 889";"karel.kapralek@modraskola.cz";"info@modraskola.cz";"http://www.modraskola.cz";"PhDr. Karel Kaprálek";"110034821";"B00";"Základní škola";"Kupeckého";"576";"17";"Háje";"14900";"Praha";"21819157";"274";"27.09.1996"
"600020916";"48135411";"7";"CZ0104";"Hlavní město Praha";"Praha 4";"B11000";"1100";"Hlavní město Praha";"Základní škola a Střední škola, Praha 4, Kupeckého 576";"Základní škola a Střední škola";"Kupeckého";"576";"17";"Háje";"14900";"Praha";"21819157";"272 916 650";"272 950 889";"karel.kapralek@modraskola.cz";"info@modraskola.cz";"http://www.modraskola.cz";"PhDr. Karel Kaprálek";"110350758";"L11";"Školní jídelna";"Kupeckého";"576";"17";"Háje";"14900";"Praha";"21819157";"500";"01.07.2000"
"600020916";"48135411";"7";"CZ0104";"Hlavní město Praha";"Praha 4";"B11000";"1100";"Hlavní město Praha";"Základní škola a Střední škola, Praha 4, Kupeckého 576";"Základní škola a Střední škola";"Kupeckého";"576";"17";"Háje";"14900";"Praha";"21819157";"272 916 650";"272 950 889";"karel.kapralek@modraskola.cz";"info@modraskola.cz";"http://www.modraskola.cz";"PhDr. Karel Kaprálek";"130000256";"G21";"Školní družina";"Kupeckého";"576";"17";"Háje";"14900";"Praha";"21819157";"98";"27.09.1996"
"600020983";"70845964";"7";"CZ0105";"Hlavní město Praha";"Praha 5";"B11000";"1100";"Hlavní město Praha";"Základní škola, Praha 5, Pod Radnicí 5";"Základní škola";"Pod radnicí";"315";"5";"Košíře";"15000";"Praha";"22020756";"257 215 181";"257 225 771";"podradnici@seznam.cz";;"http://www.podradnici.cz";"Mgr. Věra Bušková";"102401691";"B00";"Základní škola";"Pod radnicí";"315";"5";"Košíře";"15000";"Praha";"22020756";"160";"13.05.1996"
"600020983";"70845964";"7";"CZ0105";"Hlavní město Praha";"Praha 5";"B11000";"1100";"Hlavní město Praha";"Základní škola, Praha 5, Pod Radnicí 5";"Základní škola";"Pod radnicí";"315";"5";"Košíře";"15000";"Praha";"22020756";"257 215 181";"257 225 771";"podradnici@seznam.cz";;"http://www.podradnici.cz";"Mgr. Věra Bušková";"110000625";"G21";"Školní družina";"Nepomucká";"1253";"5";"Košíře";"15000";"Praha";"25943201";"54";"13.05.1996"
"600020983";"70845964";"7";"CZ0105";"Hlavní město Praha";"Praha 5";"B11000";"1100";"Hlavní město Praha";"Základní škola, Praha 5, Pod Radnicí 5";"Základní škola";"Pod radnicí";"315";"5";"Košíře";"15000";"Praha";"22020756";"257 215 181";"257 225 771";"podradnici@seznam.cz";;"http://www.podradnici.cz";"Mgr. Věra Bušková";"181082497";"L13";"Školní jídelna - výdejna";"Nepomucká";"1253";"5";"Košíře";"15000";"Praha";"25943201";"50";"20.09.2016"
"600021106";"68407157";"7";"CZ0106";"Hlavní město Praha";"Praha 6";"B11000";"1100";"Hlavní město Praha";"Základní škola speciální a Praktická škola, Praha 6, Rooseveltova 8";"ZŠ speciální a Praktická škola, Praha 6";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"224 322 147";;"info@skolaroos.cz";"dagmar.ovesna@skolaroos.cz";"http://www.skolaroos.cz";"PaedDr. Dagmar Ovesná";"102401098";"B00";"Základní škola";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"71";"13.05.1996"
"600021106";"68407157";"7";"CZ0106";"Hlavní město Praha";"Praha 6";"B11000";"1100";"Hlavní město Praha";"Základní škola speciální a Praktická škola, Praha 6, Rooseveltova 8";"ZŠ speciální a Praktická škola, Praha 6";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"224 322 147";;"info@skolaroos.cz";"dagmar.ovesna@skolaroos.cz";"http://www.skolaroos.cz";"PaedDr. Dagmar Ovesná";"108000478";"L13";"Školní jídelna - výdejna";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"71";"13.05.1996"
"600021106";"68407157";"7";"CZ0106";"Hlavní město Praha";"Praha 6";"B11000";"1100";"Hlavní město Praha";"Základní škola speciální a Praktická škola, Praha 6, Rooseveltova 8";"ZŠ speciální a Praktická škola, Praha 6";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"224 322 147";;"info@skolaroos.cz";"dagmar.ovesna@skolaroos.cz";"http://www.skolaroos.cz";"PaedDr. Dagmar Ovesná";"108000516";"K20";"Speciálně pedagogické centrum";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"390";"13.05.1996"
"600021106";"68407157";"7";"CZ0106";"Hlavní město Praha";"Praha 6";"B11000";"1100";"Hlavní město Praha";"Základní škola speciální a Praktická škola, Praha 6, Rooseveltova 8";"ZŠ speciální a Praktická škola, Praha 6";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"224 322 147";;"info@skolaroos.cz";"dagmar.ovesna@skolaroos.cz";"http://www.skolaroos.cz";"PaedDr. Dagmar Ovesná";"110000714";"G21";"Školní družina";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"71";"13.05.1996"
"600021106";"68407157";"7";"CZ0106";"Hlavní město Praha";"Praha 6";"B11000";"1100";"Hlavní město Praha";"Základní škola speciální a Praktická škola, Praha 6, Rooseveltova 8";"ZŠ speciální a Praktická škola, Praha 6";"Rooseveltova";"169";"8";"Bubeneč";"16000";"Praha";"22176560";"224 322 147";;"info@skolaroos.cz";"dagmar.ovesna@skolaroos.cz";"http://www.skolaroos.cz";"PaedDr. Dagmar Ovesná";"181016117";"C00";"Střední škola";"Pod Marjánkou";"1900";"2";"Břevnov";"16900";"Praha";"22170499";"16";"01.09.2010"
"600021327";"70922306";"7";"CZ0104";"Hlavní město Praha";"Praha 4";"B11000";"1100";"Hlavní město Praha";"Základní škola a střední škola waldorfská";"ZŠ a střední škola waldorfská";"Křejpského";"1501";"12";"Chodov";"14900";"Praha";"21840547";"272 930 617";"272 930 617";"info@waldorfska.cz";;"http://www.waldorfska.cz";"Mgr. Magdaléna Vančatová Spáčilová";"110032675";"B00";"Základní škola";"Křejpského";"1501";"12";"Chodov";"14900";"Praha";"21840547";"126";"01.08.1996"
"600021327";"70922306";"7";"CZ0104";"Hlavní město Praha";"Praha 4";"B11000";"1100";"Hlavní město Praha";"Základní škola a střední škola waldorfská";"ZŠ a střední škola waldorfská";"Křejpského";"1501";"12";"Chodov";"14900";"Praha";"21840547";"272 930 617";"272 930 617";"info@waldorfska.cz";;"http://www.waldorfska.cz";"Mgr. Magdaléna Vančatová Spáčilová";"110032683";"G21";"Školní družina";"Křejpského";"1501";"12";"Chodov";"14900";"Praha";"21840547";"42";"01.08.1996"
"600021327";"70922306";"7";"CZ0104";"Hlavní město Praha";"Praha 4";"B11000";"1100";"Hlavní město Praha";"Základní škola a střední škola waldorfská";"ZŠ a střední škola waldorfská";"Křejpského";"1501";"12";"Chodov";"14900";"Praha";"21840547";"272 930 617";"272 930 617";"info@waldorfska.cz";;"http://www.waldorfska.cz";"Mgr. Magdaléna Vančatová Spáčilová";"110350413";"C00";"Střední škola";"Křejpského";"1501";"12";"Chodov";"14900";"Praha";"21840547";"24";"01.03.1999"
"600021327";"70922306";"7";"CZ0104";"Hlavní město Praha";"Praha 4";"B11000";"1100";"Hlavní město Praha";"Základní škola a střední škola waldorfská";"ZŠ a střední škola waldorfská";"Křejpského";"1501";"12";"Chodov";"14900";"Praha";"21840547";"272 930 617";"272 930 617";"info@waldorfska.cz";;"http://www.waldorfska.cz";"Mgr. Magdaléna Vančatová Spáčilová";"181076764";"G22";"Školní klub";"Křejpského";"1501";"12";"Chodov";"14900";"Praha";"21840547";"36";"01.09.2016"
"600021360";"70835578";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Střední škola, Základní škola a Mateřská škola, Praha 10, Chotouňská 476";"Střední škola, ZŠ a MŠ";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"274 774 948 ,605959653";;"sps.chotounska@zris.mepnet.cz";;"https://www.chotounska.cz/";"Mgr. Matěj Palatý";"102337993";"B00";"Základní škola";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"115";"13.05.1996"
"600021360";"70835578";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Střední škola, Základní škola a Mateřská škola, Praha 10, Chotouňská 476";"Střední škola, ZŠ a MŠ";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"274 774 948 ,605959653";;"sps.chotounska@zris.mepnet.cz";;"https://www.chotounska.cz/";"Mgr. Matěj Palatý";"102485542";"L11";"Školní jídelna";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"220";"13.05.1996"
"600021360";"70835578";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Střední škola, Základní škola a Mateřská škola, Praha 10, Chotouňská 476";"Střední škola, ZŠ a MŠ";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"274 774 948 ,605959653";;"sps.chotounska@zris.mepnet.cz";;"https://www.chotounska.cz/";"Mgr. Matěj Palatý";"108001687";"A00";"Mateřská škola";"Šrobárova";"1150";"50";"Vinohrady";"10000";"Praha";"22650741";"20";"01.09.2000"
"600021360";"70835578";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Střední škola, Základní škola a Mateřská škola, Praha 10, Chotouňská 476";"Střední škola, ZŠ a MŠ";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"274 774 948 ,605959653";;"sps.chotounska@zris.mepnet.cz";;"https://www.chotounska.cz/";"Mgr. Matěj Palatý";"108001725";"K20";"Speciálně pedagogické centrum";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"572";"13.05.1996"
"600021360";"70835578";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Střední škola, Základní škola a Mateřská škola, Praha 10, Chotouňská 476";"Střední škola, ZŠ a MŠ";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"274 774 948 ,605959653";;"sps.chotounska@zris.mepnet.cz";;"https://www.chotounska.cz/";"Mgr. Matěj Palatý";"110000951";"G21";"Školní družina";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"60";"13.05.1996"
"600021360";"70835578";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Střední škola, Základní škola a Mateřská škola, Praha 10, Chotouňská 476";"Střední škola, ZŠ a MŠ";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"274 774 948 ,605959653";;"sps.chotounska@zris.mepnet.cz";;"https://www.chotounska.cz/";"Mgr. Matěj Palatý";"150076339";"C00";"Střední škola";"Chotouňská";"476";"1";"Malešice";"10800";"Praha";"22590536";"20";"01.09.2005"
"600021378";"61385450";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Základní škola a Střední škola, Praha 10, Vachkova 941";"Základní škola a Střední škola";"Vachkova";"941";"13";"Uhříněves";"10400";"Praha";"22649794";"267 712 710 ,723046189";;"reditel@zsassvachkova.cz";;"http://www.vachkova941.cz";"PaedDr. Petr Ptáček";"047607882";"B00";"Základní škola";"Vachkova";"941";"13";"Uhříněves";"10400";"Praha";"22649794";"85";"13.05.1996"
"600021378";"61385450";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Základní škola a Střední škola, Praha 10, Vachkova 941";"Základní škola a Střední škola";"Vachkova";"941";"13";"Uhříněves";"10400";"Praha";"22649794";"267 712 710 ,723046189";;"reditel@zsassvachkova.cz";;"http://www.vachkova941.cz";"PaedDr. Petr Ptáček";"110000935";"G21";"Školní družina";"Vachkova";"941";"13";"Uhříněves";"10400";"Praha";"22649794";"60";"13.05.1996"
"600021378";"61385450";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Základní škola a Střední škola, Praha 10, Vachkova 941";"Základní škola a Střední škola";"Vachkova";"941";"13";"Uhříněves";"10400";"Praha";"22649794";"267 712 710 ,723046189";;"reditel@zsassvachkova.cz";;"http://www.vachkova941.cz";"PaedDr. Petr Ptáček";"181079607";"C00";"Střední škola";"Vachkova";"941";"13";"Uhříněves";"10400";"Praha";"22649794";"20";"01.09.2016"
"600021378";"61385450";"7";"CZ010A";"Hlavní město Praha";"Praha 10";"B11000";"1100";"Hlavní město Praha";"Základní škola a Střední škola, Praha 10, Vachkova 941";"Základní škola a Střední škola";"Vachkova";"941";"13";"Uhříněves";"10400";"Praha";"22649794";"267 712 710 ,723046189";;"reditel@zsassvachkova.cz";;"http://www.vachkova941.cz";"PaedDr. Petr Ptáček";"181142121";"L13";"Školní jídelna - výdejna";"Vachkova";"941";"13";"Uhříněves";"10400";"Praha";"22649794";"90";"01.02.2024"
"600021491";"70841446";"7";"CZ0202";"Středočeský kraj";"Beroun";"B21000";"2102";"Beroun";"Střední škola a Základní škola Beroun, příspěvková organizace";"Střední škola a Základní škola";"Karla Čapka";"1457";;"Beroun-Město";"26601";"Beroun";"5940184";"311 621 871";;"zvpsberoun@seznam.cz";;"http://www.zss-beroun.cz";"Mgr. Ivana Ečerová";"002050943";"B00";"Základní škola";"Karla Čapka";"1457";;"Beroun-Město";"26601";"Beroun";"5940184";"235";"01.09.1920"
"600021491";"70841446";"7";"CZ0202";"Středočeský kraj";"Beroun";"B21000";"2102";"Beroun";"Střední škola a Základní škola Beroun, příspěvková organizace";"Střední škola a Základní škola";"Karla Čapka";"1457";;"Beroun-Město";"26601";"Beroun";"5940184";"311 621 871";;"zvpsberoun@seznam.cz";;"http://www.zss-beroun.cz";"Mgr. Ivana Ečerová";"110001036";"G21";"Školní družina";"Karla Čapka";"1456";;"Beroun-Město";"26601";"Beroun";"5940176";"104";"01.09.1973"
"600021491";"70841446";"7";"CZ0202";"Středočeský kraj";"Beroun";"B21000";"2102";"Beroun";"Střední škola a Základní škola Beroun, příspěvková organizace";"Střední škola a Základní škola";"Karla Čapka";"1457";;"Beroun-Město";"26601";"Beroun";"5940184";"311 621 871";;"zvpsberoun@seznam.cz";;"http://www.zss-beroun.cz";"Mgr. Ivana Ečerová";"150025254";"L13";"Školní jídelna - výdejna";"Karla Čapka";"1457";;"Beroun-Město";"26601";"Beroun";"5940184";"200";"15.12.1994"
"600021491";"70841446";"7";"CZ0202";"Středočeský kraj";"Beroun";"B21000";"2102";"Beroun";"Střední škola a Základní škola Beroun, příspěvková organizace";"Střední škola a Základní škola";"Karla Čapka";"1457";;"Beroun-Město";"26601";"Beroun";"5940184";"311 621 871";;"zvpsberoun@seznam.cz";;"http://www.zss-beroun.cz";"Mgr. Ivana Ečerová";"151035709";"C00";"Střední škola";"Karla Čapka";"1457";;"Beroun-Město";"26601";"Beroun";"5940184";"28";"01.09.2007"
"600021491";"70841446";"7";"CZ0202";"Středočeský kraj";"Beroun";"B21000";"2102";"Beroun";"Střední škola a Základní škola Beroun, příspěvková organizace";"Střední škola a Základní škola";"Karla Čapka";"1457";;"Beroun-Město";"26601";"Beroun";"5940184";"311 621 871";;"zvpsberoun@seznam.cz";;"http://www.zss-beroun.cz";"Mgr. Ivana Ečerová";"181051273";"K20";"Speciálně pedagogické centrum";"Karla Čapka";"1456";;"Beroun-Město";"26601";"Beroun";;;"04.10.2013"
"600021572";"61894630";"7";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2124";"Slaný";"Základní škola, Praktická škola a Mateřská škola Slaný, příspěvková organizace";"Základní škola, Praktická škola a Mateřská škola";"Palackého";"570";"1";"Slaný";"27401";"Slaný";"6038280";"312 522 320";;"skola@zs-palackeho.cz";;"http://www.zs-palackeho.cz";"Mgr. Vladimíra Mašková";"102114013";"B00";"Základní škola";"Palackého";"570";"1";"Slaný";"27401";"Slaný";"6038280";"106";"01.09.1945"
"600021572";"61894630";"7";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2124";"Slaný";"Základní škola, Praktická škola a Mateřská škola Slaný, příspěvková organizace";"Základní škola, Praktická škola a Mateřská škola";"Palackého";"570";"1";"Slaný";"27401";"Slaný";"6038280";"312 522 320";;"skola@zs-palackeho.cz";;"http://www.zs-palackeho.cz";"Mgr. Vladimíra Mašková";"102650802";"A00";"Mateřská škola";"Petra Hrubého";"1676";;"Slaný";"27401";"Slaný";"26020301";"35";"28.08.1996"
"600021572";"61894630";"7";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2124";"Slaný";"Základní škola, Praktická škola a Mateřská škola Slaný, příspěvková organizace";"Základní škola, Praktická škola a Mateřská škola";"Palackého";"570";"1";"Slaný";"27401";"Slaný";"6038280";"312 522 320";;"skola@zs-palackeho.cz";;"http://www.zs-palackeho.cz";"Mgr. Vladimíra Mašková";"110034473";"G21";"Školní družina";"Palackého";"570";"1";"Slaný";"27401";"Slaný";"6038280";"24";"28.08.1996"
"600021572";"61894630";"7";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2124";"Slaný";"Základní škola, Praktická škola a Mateřská škola Slaný, příspěvková organizace";"Základní škola, Praktická škola a Mateřská škola";"Palackého";"570";"1";"Slaný";"27401";"Slaný";"6038280";"312 522 320";;"skola@zs-palackeho.cz";;"http://www.zs-palackeho.cz";"Mgr. Vladimíra Mašková";"110037537";"L11";"Školní jídelna";"Petra Hrubého";"1676";;"Slaný";"27401";"Slaný";"26020301";"40";"28.08.1996"
"600021572";"61894630";"7";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2124";"Slaný";"Základní škola, Praktická škola a Mateřská škola Slaný, příspěvková organizace";"Základní škola, Praktická škola a Mateřská škola";"Palackého";"570";"1";"Slaný";"27401";"Slaný";"6038280";"312 522 320";;"skola@zs-palackeho.cz";;"http://www.zs-palackeho.cz";"Mgr. Vladimíra Mašková";"181141957";"C00";"Střední škola";"Palackého";"570";"1";"Slaný";"27401";"Slaný";"6038280";"14";"01.09.2024"
"600021637";"25712853";"5";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2109";"Kladno";"Soukromá mateřská škola, základní škola a střední škola Slunce, o.p.s.";"Soukromá MŠ, ZŠ a SŠ Slunce, o.p.s.";"Hornická";"410";;"Stochov";"27303";"Stochov";"11356421";"608 721 338";;"skola@slunce.info";"jakub.dvorak@slunce.info";"http://www.slunce.info";"Mgr. Jakub Dvořák";"108002586";"C00";"Střední škola";"Hornická";"410";;"Stochov";"27303";"Stochov";"11356421";"30";"22.07.1996"
"600021637";"25712853";"5";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2109";"Kladno";"Soukromá mateřská škola, základní škola a střední škola Slunce, o.p.s.";"Soukromá MŠ, ZŠ a SŠ Slunce, o.p.s.";"Hornická";"410";;"Stochov";"27303";"Stochov";"11356421";"608 721 338";;"skola@slunce.info";"jakub.dvorak@slunce.info";"http://www.slunce.info";"Mgr. Jakub Dvořák";"108002683";"G21";"Školní družina";"Hornická";"410";;"Stochov";"27303";"Stochov";"11356421";"66";"22.07.1996"
"600021637";"25712853";"5";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2109";"Kladno";"Soukromá mateřská škola, základní škola a střední škola Slunce, o.p.s.";"Soukromá MŠ, ZŠ a SŠ Slunce, o.p.s.";"Hornická";"410";;"Stochov";"27303";"Stochov";"11356421";"608 721 338";;"skola@slunce.info";"jakub.dvorak@slunce.info";"http://www.slunce.info";"Mgr. Jakub Dvořák";"108002772";"L11";"Školní jídelna";"Hornická";"410";;"Stochov";"27303";"Stochov";"11356421";"155";"22.07.1996"
"600021637";"25712853";"5";"CZ0203";"Středočeský kraj";"Kladno";"B21000";"2109";"Kladno";"Soukromá mateřská škola, základní škola a střední škola Slunce, o.p.s.";"Soukromá MŠ, ZŠ a SŠ Slunce, o.p.s.";"Hornická";"410";;"Stochov";"27303";"Stochov";"11356421";"608 721 338";;"skola@slunce.info";"jakub.dvorak@slunce.info";"http://www.slunce.info";"Mgr. Jakub Dvořák";"110012631";"K20";"Speciálně pedagogické centrum";"Hornická";"410";;"Stochov";"27303";"Stochov";"11356421";"1250";"22.07.1996"
